cgpa,internships,tier,sector_demand_index,coding_score,communication_score,starting_salary_lpa
5.68,0,3,1.1,44.0,69.4,2.5
8.4,1,1,1.02,79.4,59.3,13.97
7.0,4,2,1.17,59.7,75.2,10.46
6.14,2,3,0.94,85.5,65.6,6.56
6.96,1,2,0.75,63.7,74.7,9.03
9.01,3,3,0.69,70.5,100.0,8.94
6.86,2,2,1.36,77.8,84.2,10.96
7.93,1,3,0.94,88.8,59.7,5.28
6.62,0,3,0.97,61.4,71.3,4.99
8.41,0,3,1.36,60.8,66.8,4.85
8.32,3,3,0.9,77.7,69.0,7.74
9.72,3,2,1.0,46.2,41.5,8.29
7.29,1,2,0.79,44.2,80.8,9.8
8.3,3,2,0.74,75.5,30.4,8.04
7.62,1,3,1.38,80.0,64.7,7.86
9.06,1,3,1.38,75.0,38.7,5.94
6.64,4,2,1.2,68.5,54.4,8.1
8.39,1,1,1.2,61.9,68.1,14.43
7.27,2,3,1.15,93.8,78.0,5.08
7.42,1,3,0.85,95.8,80.3,10.31
7.61,1,3,1.06,71.6,62.1,5.59
7.8,2,2,0.9,59.7,79.9,11.13
7.36,2,1,0.5,54.9,64.1,16.3
7.76,1,2,1.22,76.5,54.3,7.84
9.39,2,3,1.11,51.6,70.6,7.24
8.68,1,3,0.74,51.9,51.2,5.55
8.54,1,3,0.93,62.7,63.0,8.99
6.95,1,3,1.21,77.6,57.8,5.71
6.43,2,3,1.03,92.0,41.7,6.53
8.65,1,3,0.66,73.8,69.9,4.69
8.55,1,3,0.76,77.4,67.2,5.57
9.27,1,3,1.37,84.7,82.3,8.01
6.78,2,2,1.01,83.3,37.0,10.63
7.22,1,3,1.21,61.7,54.3,8.03
5.53,2,2,1.37,83.1,81.9,10.84
7.03,0,2,0.91,85.5,72.9,9.06
8.7,3,3,1.07,74.7,75.9,10.0
6.94,1,3,0.61,72.0,86.8,5.15
8.27,2,3,0.88,79.0,53.5,9.38
7.27,0,1,1.12,77.4,52.0,11.44
7.89,0,3,0.96,42.1,77.8,3.83
6.12,2,3,1.09,76.4,74.5,7.92
7.6,1,2,1.19,87.7,63.1,8.82
5.0,0,3,1.11,84.8,62.7,8.45
7.28,1,2,1.07,75.7,50.4,9.24
5.54,3,2,1.04,72.2,88.7,11.7
8.95,2,3,0.89,64.0,95.4,7.09
8.43,0,2,0.82,68.3,81.8,10.01
8.06,1,2,1.27,80.9,74.8,11.23
9.33,0,1,1.16,75.8,73.8,17.79
6.36,2,2,0.84,83.6,70.0,6.28
9.6,0,2,1.01,62.2,38.6,6.32
8.62,2,2,0.72,86.3,57.9,10.93
7.22,2,1,0.9,60.7,77.3,15.68
8.86,1,2,1.11,73.0,52.3,8.91
6.17,2,2,1.05,61.6,67.3,6.13
6.51,1,1,1.02,68.5,82.4,14.97
6.77,0,3,0.82,100.0,82.6,7.31
6.87,1,3,0.78,77.6,79.1,6.43
6.23,3,1,1.19,73.4,69.3,15.95
8.97,1,3,1.34,91.2,77.0,10.06
7.19,2,3,1.11,31.5,61.4,4.49
7.92,0,3,0.97,67.6,90.5,4.38
6.82,0,1,1.25,62.5,41.1,14.24
5.32,4,3,0.83,57.1,66.0,8.71
7.82,2,2,1.21,47.1,57.9,8.15
5.21,2,1,0.88,66.7,75.2,15.65
7.42,3,2,0.89,80.4,59.9,8.16
5.86,2,2,0.93,67.8,100.0,9.38
9.88,1,3,0.98,82.0,78.7,5.78
8.59,3,3,1.18,71.1,50.0,9.44
7.63,1,3,0.74,87.5,25.0,3.58
9.02,0,2,0.88,62.5,47.9,6.95
6.48,1,2,1.04,41.9,73.4,7.34
8.15,2,2,1.11,46.3,61.1,9.67
7.74,2,2,0.66,62.5,56.4,9.54
7.82,2,3,0.84,56.8,54.1,7.69
9.03,0,3,0.65,61.1,77.4,6.92
8.38,0,3,0.86,87.1,60.0,8.32
7.85,2,3,0.91,47.5,58.5,3.04
5.51,2,2,1.1,92.6,79.9,9.45
6.35,3,2,0.54,57.9,88.4,9.9
7.35,2,2,1.13,51.3,48.3,10.13
7.61,2,2,0.9,67.9,82.7,9.1
6.14,2,3,0.93,92.5,63.3,10.19
10.0,1,2,1.19,59.3,78.8,10.53
9.32,1,2,1.27,61.0,74.8,8.58
8.22,2,3,0.87,62.0,65.3,5.06
7.59,0,3,0.87,87.3,65.9,7.26
7.25,4,2,0.93,63.3,75.0,9.86
6.36,0,3,0.87,76.7,48.6,4.06
7.59,1,1,0.71,71.8,47.9,14.38
7.81,3,3,0.99,68.4,96.2,9.17
6.01,1,1,0.87,62.5,82.5,16.82
7.9,0,1,1.02,99.5,79.9,16.61
7.31,0,3,1.34,100.0,62.7,5.86
5.21,2,2,0.98,56.7,40.4,5.59
6.47,0,3,0.85,53.9,57.0,6.15
7.0,2,3,0.95,70.6,71.2,6.08
9.77,0,2,1.03,35.9,82.3,8.75
8.17,4,3,0.97,70.7,71.4,9.35
5.9,0,3,0.89,100.0,71.8,6.78
8.08,1,2,0.67,61.0,62.4,10.29
5.64,3,3,1.13,86.2,74.7,8.46
8.8,2,3,0.82,92.0,51.4,9.37
6.93,2,3,1.29,57.1,66.9,6.66
7.39,2,3,0.93,72.7,61.6,6.13
9.09,2,3,0.9,75.3,86.7,9.34
5.96,1,3,0.91,80.9,22.2,3.44
5.82,0,3,1.03,82.0,62.7,3.24
6.8,1,2,0.83,86.8,68.7,9.97
8.75,1,2,0.86,58.3,37.2,8.38
5.68,1,2,1.12,72.6,76.1,8.87
5.0,1,3,0.8,92.2,63.0,5.75
6.96,1,3,1.11,93.9,50.7,6.39
8.16,1,2,1.17,73.4,80.3,8.2
8.94,3,1,1.13,62.0,53.8,13.33
6.94,2,2,1.05,85.5,77.1,11.7
7.01,5,1,0.64,78.0,67.8,19.13
8.88,4,3,0.76,77.7,58.9,8.89
5.26,1,3,0.73,81.6,49.9,7.21
7.03,1,3,0.92,55.7,54.3,5.5
7.73,1,2,1.01,82.7,78.2,10.33
8.04,2,3,0.76,72.3,82.3,10.65
6.89,1,3,0.97,87.1,75.4,5.1
7.54,5,3,1.14,70.3,64.6,9.31
5.0,0,3,0.8,78.8,75.4,3.39
6.71,3,2,0.84,76.9,69.7,9.64
8.04,1,2,1.24,61.8,56.0,8.08
6.32,1,3,0.81,56.5,51.3,4.25
7.57,1,3,1.07,82.1,60.3,4.98
8.04,1,3,1.25,57.1,55.5,5.52
7.09,1,2,0.76,65.0,66.9,6.82
7.7,1,3,0.78,64.5,89.1,8.27
6.34,1,1,0.95,75.5,69.2,15.55
7.25,0,3,1.01,80.1,87.0,7.0
8.23,2,3,0.87,46.7,65.0,5.31
7.69,1,3,1.39,59.1,62.5,5.96
6.8,1,3,1.11,58.4,42.3,5.37
7.77,0,1,0.84,66.6,74.6,13.45
8.36,1,1,0.73,40.1,55.2,10.73
5.04,0,2,0.99,87.0,52.1,8.02
8.89,3,1,1.09,70.9,49.8,17.18
7.1,4,3,1.37,68.0,70.3,9.13
8.01,1,2,1.02,81.3,56.3,7.96
8.94,0,3,0.95,77.8,89.7,8.66
5.85,1,2,0.8,77.6,81.8,10.25
6.65,2,3,1.07,69.8,57.0,6.61
7.15,0,3,1.2,71.6,29.4,3.17
6.56,0,2,0.64,82.7,66.8,7.24
9.58,2,2,1.01,78.0,60.3,10.08
6.47,2,2,0.8,95.9,78.3,9.78
6.83,2,3,0.73,72.1,65.2,5.99
7.75,1,3,1.34,79.8,82.3,8.2
6.06,2,2,1.18,68.2,72.4,10.33
7.03,2,3,0.88,74.9,45.8,8.4
7.88,2,1,0.97,75.6,53.8,14.08
7.1,1,3,0.94,63.3,58.2,4.17
7.39,2,2,0.77,60.3,62.5,9.92
6.86,1,3,0.89,79.6,61.0,4.7
5.68,3,3,1.16,76.8,75.8,5.92
7.89,1,3,0.89,92.0,72.5,6.15
9.61,2,2,1.09,70.1,58.7,9.98
7.52,0,2,0.89,55.1,74.9,9.77
7.77,0,3,0.76,70.2,47.4,4.63
8.33,3,2,1.24,81.5,75.5,12.19
5.98,3,1,0.57,38.2,78.0,12.08
9.54,0,3,1.36,69.9,69.1,8.31
7.74,1,2,1.2,80.0,72.9,10.97
9.46,1,1,1.04,73.5,74.9,15.43
6.62,3,3,0.91,64.6,80.7,6.42
9.68,1,2,0.93,52.0,76.1,10.55
8.43,1,2,1.04,69.8,83.1,9.41
8.16,1,3,1.04,51.6,41.4,3.65
7.78,3,3,0.81,80.1,67.0,7.74
7.2,4,1,1.01,70.9,64.3,17.23
8.94,0,3,1.05,92.4,67.3,8.34
7.67,1,3,0.94,40.7,78.5,5.62
5.14,1,2,1.45,64.9,66.9,7.9
6.16,0,2,0.97,81.0,66.3,7.34
7.28,0,1,0.65,87.1,72.0,14.73
7.87,2,3,0.8,81.6,42.4,6.31
7.43,1,3,1.14,55.7,88.3,5.97
8.96,2,2,0.86,62.8,63.4,11.77
5.16,2,3,0.8,36.5,87.2,4.64
7.67,1,3,1.28,70.7,52.2,5.22
5.32,1,2,1.03,87.4,51.3,6.87
8.41,0,3,0.88,70.1,61.6,2.5
7.39,1,1,0.5,78.7,65.5,17.84
8.0,0,3,1.12,78.3,57.4,9.01
6.46,2,3,1.0,65.2,52.9,6.64
9.04,5,3,1.26,33.5,70.6,7.07
8.75,2,3,0.78,90.1,86.7,13.12
8.2,1,3,0.93,76.5,89.9,5.45
7.34,1,3,1.06,51.2,60.6,5.53
8.2,5,3,1.25,75.6,48.8,6.75
6.65,0,3,1.05,73.0,61.1,2.5
8.53,4,3,0.86,89.7,90.7,11.05
9.48,1,2,1.26,77.1,80.4,11.31
8.78,0,3,0.94,77.1,70.8,6.63
6.62,0,3,1.04,73.0,58.0,7.0
7.93,0,3,1.15,58.5,78.7,5.51
5.95,1,3,1.31,80.1,98.9,8.81
8.19,2,1,1.07,69.6,62.9,14.5
8.04,0,2,1.5,55.7,35.4,7.96
5.26,1,2,0.98,60.1,49.6,8.49
6.11,0,3,1.06,53.0,65.9,3.43
7.16,0,3,0.88,85.9,62.7,6.34
7.14,1,3,1.06,99.7,85.4,7.16
6.05,2,2,1.06,87.3,56.1,8.89
7.97,2,3,1.21,75.6,62.4,8.51
7.8,1,3,1.09,69.0,55.3,6.59
7.27,0,3,0.89,65.6,76.7,2.68
6.59,4,2,1.05,55.2,52.1,7.63
8.76,4,3,0.87,99.2,61.5,9.51
9.49,1,3,1.11,54.5,42.1,5.78
6.92,1,3,0.89,57.3,57.1,3.47
6.77,1,3,0.72,67.1,89.9,3.95
8.09,1,3,0.77,68.3,91.6,2.98
7.07,2,2,0.77,79.0,75.1,12.91
7.33,0,2,0.89,59.9,71.6,7.66
8.39,1,3,0.83,40.2,55.6,2.5
5.21,1,2,1.0,66.5,68.0,8.92
9.08,0,2,0.92,67.5,67.5,10.74
7.59,0,2,1.1,66.3,65.3,8.04
7.01,3,3,1.08,66.1,77.1,8.69
7.39,2,3,0.94,64.7,50.8,8.03
7.45,1,2,1.25,50.1,100.0,10.19
5.42,0,3,0.81,91.9,89.4,6.91
9.29,0,3,1.2,91.1,52.8,4.52
7.55,0,2,1.03,90.9,66.6,4.84
8.03,1,2,0.92,52.2,56.0,8.92
8.64,0,3,1.23,76.1,74.5,6.37
6.27,1,3,1.11,63.7,63.7,4.48
8.07,0,2,0.78,62.8,36.8,8.26
7.18,1,2,1.07,56.1,51.2,5.81
8.52,2,2,1.07,100.0,84.9,12.15
5.0,1,2,1.2,66.3,61.7,7.21
7.38,3,2,1.12,56.2,61.6,10.4
6.78,4,3,1.13,72.1,75.0,9.22
8.02,3,3,0.91,81.4,79.1,9.45
8.06,1,3,0.96,67.9,63.7,5.59
6.65,1,2,0.95,73.7,32.5,6.64
6.65,2,3,0.68,85.0,53.0,7.26
7.37,2,1,1.26,55.7,32.8,12.54
6.42,1,2,0.78,72.7,44.0,6.24
8.51,0,3,1.05,60.4,66.2,7.32
7.06,2,3,0.93,58.4,65.7,5.06
5.0,0,2,0.95,96.3,84.1,7.8
7.05,2,3,1.14,68.7,64.5,8.49
6.25,0,3,0.84,54.1,51.8,2.5
5.54,2,3,1.09,68.3,83.0,7.07
6.02,3,3,1.09,51.9,91.3,7.74
7.63,5,3,0.84,66.7,78.7,9.39
9.09,1,3,1.18,59.8,64.0,5.85
7.88,2,3,1.27,77.7,60.4,5.71
6.77,1,1,1.4,99.1,47.1,15.94
8.05,0,2,0.95,67.4,53.1,9.15
6.95,2,3,1.04,60.4,58.3,7.4
6.67,1,3,1.05,71.4,45.1,5.57
6.11,1,2,1.13,92.4,60.0,5.92
5.4,0,3,1.35,77.7,60.8,5.76
7.03,1,2,1.1,67.9,84.1,8.9
7.69,2,3,1.1,39.0,40.7,3.64
7.38,2,2,0.78,69.2,67.6,10.23
7.0,1,2,1.41,81.6,44.6,8.45
6.37,1,3,0.9,84.4,35.7,6.75
8.23,0,2,0.5,89.7,57.6,9.25
5.92,1,1,0.54,59.9,65.3,12.65
8.43,2,3,1.07,64.0,84.1,7.3
6.3,1,3,0.75,68.2,61.0,6.07
6.6,2,3,1.01,80.6,56.9,4.68
5.74,2,3,0.7,66.1,54.5,4.63
6.9,2,1,1.06,77.9,57.2,11.93
8.67,1,3,1.11,64.2,12.2,4.96
8.12,0,3,1.04,59.4,52.7,5.6
8.67,3,3,0.86,86.6,77.0,8.25
8.13,5,3,1.18,74.7,28.2,6.73
6.18,0,3,0.92,81.2,58.8,6.37
7.1,0,3,0.96,66.9,60.7,3.7
6.56,1,2,0.9,82.1,75.7,9.98
9.1,2,2,0.95,54.1,66.8,9.4
6.06,1,3,1.37,56.4,71.3,4.42
8.57,2,3,1.0,84.1,53.8,8.6
8.57,4,3,0.75,68.9,38.6,8.18
9.7,1,3,0.81,66.3,57.0,8.91
7.01,1,2,0.94,56.2,62.9,6.45
8.35,2,3,0.84,82.1,82.4,6.37
10.0,2,2,1.19,98.0,43.6,11.2
6.76,2,2,0.72,79.1,96.3,10.84
5.66,1,2,0.98,63.3,67.6,7.13
5.24,2,3,1.2,90.8,53.6,9.11
8.36,0,1,0.87,75.4,52.8,15.85
5.24,0,3,1.09,63.5,62.6,3.0
7.05,3,2,0.99,89.1,64.0,10.98
8.02,5,2,0.99,67.3,65.2,9.21
7.72,2,3,1.1,48.4,74.6,7.93
8.01,0,3,0.63,65.2,55.1,3.86
7.77,3,2,1.24,78.0,66.6,11.22
9.03,0,2,0.62,59.2,60.0,7.32
6.36,0,3,1.23,41.9,89.7,2.5
6.69,0,2,1.09,92.0,37.9,8.72
6.57,1,3,1.09,100.0,97.2,6.86
8.5,3,2,1.32,62.9,51.7,9.1
8.58,2,2,1.24,60.6,48.7,10.14
8.04,0,2,1.16,49.8,60.6,5.5
8.92,0,3,0.94,57.7,68.2,7.7
6.09,0,3,0.93,47.1,59.6,2.5
9.5,0,2,1.17,50.4,74.0,6.53
9.33,1,3,1.09,70.0,58.3,6.86
8.38,4,3,1.06,46.3,55.3,9.86
9.64,1,3,0.99,48.0,51.1,5.55
5.51,4,2,0.92,73.1,83.9,12.2
6.87,0,2,0.72,60.7,70.8,5.0
6.62,0,3,1.13,75.4,47.6,3.93
8.37,3,2,0.96,64.9,58.2,9.66
6.24,5,1,0.95,67.2,45.1,14.42
8.41,1,3,0.64,81.7,100.0,5.35
9.14,0,2,1.02,61.8,67.7,7.95
8.33,2,2,0.73,80.6,35.2,11.78
7.84,2,2,0.91,63.7,44.6,8.86
6.31,1,3,1.16,57.7,46.2,3.16
6.48,2,2,1.01,53.9,69.4,5.19
9.0,1,3,0.98,45.1,39.5,4.13
8.44,1,3,0.85,51.4,44.5,4.26
7.45,0,3,0.89,43.4,61.2,4.33
7.0,0,2,1.32,55.1,63.8,6.53
5.07,2,2,1.16,82.3,56.7,9.48
6.21,4,3,0.91,69.9,58.8,8.74
9.79,1,2,0.98,64.2,43.5,8.57
5.96,2,3,1.05,59.6,71.7,5.8
7.73,1,2,1.09,68.8,35.0,7.57
8.71,0,3,1.0,70.5,62.5,3.21
5.99,0,2,0.65,53.3,91.7,7.71
7.72,3,3,0.99,77.0,59.5,10.49
8.63,2,2,0.98,65.1,44.0,9.05
7.51,1,2,1.41,74.5,63.3,7.78
10.0,0,3,1.5,69.5,60.4,6.53
5.5,2,3,1.13,48.7,67.8,4.35
8.77,0,3,0.86,89.5,67.5,6.95
7.29,0,3,1.14,69.8,79.4,5.37
8.43,1,3,0.66,64.5,57.5,2.69
8.03,2,2,0.89,78.7,52.5,9.77
6.62,2,1,0.67,52.6,52.8,16.95
7.77,0,3,1.11,46.4,55.1,2.5
5.27,1,2,0.76,78.3,69.3,9.52
8.22,0,3,0.94,87.2,44.2,6.38
7.86,0,1,0.99,74.3,50.8,12.29
8.27,4,2,0.99,82.1,65.8,9.99
8.77,1,1,0.91,51.0,83.1,15.21
7.94,0,3,1.07,64.6,51.7,5.31
7.68,0,3,0.75,60.1,70.2,2.63
6.44,0,2,1.35,85.4,61.9,9.46
6.65,0,2,0.79,77.4,72.6,7.1
8.92,1,3,1.01,85.5,65.9,8.35
9.22,3,2,1.12,60.7,65.4,11.73
7.21,1,3,1.14,53.0,100.0,7.95
7.56,0,3,1.16,89.9,100.0,6.37
6.41,0,3,0.68,70.4,61.1,7.52
8.91,2,3,0.82,86.0,51.2,6.51
8.3,0,2,1.03,69.0,68.6,9.63
9.83,1,3,1.1,100.0,74.1,8.42
6.45,1,3,1.25,87.7,84.8,7.55
7.05,1,3,0.9,67.6,31.3,4.41
7.78,1,1,0.82,70.3,58.8,15.17
8.28,2,3,0.89,70.4,57.4,8.56
7.24,5,3,1.45,53.0,52.9,7.0
6.45,5,3,1.3,62.8,42.5,6.2
8.56,5,1,0.97,61.6,61.6,14.67
8.37,1,2,1.26,73.5,75.6,10.08
6.4,2,3,0.89,57.8,46.3,4.82
9.13,0,3,1.19,67.7,66.3,6.31
8.9,4,2,0.72,64.5,71.3,11.28
7.66,1,3,1.07,71.1,89.7,8.36
7.6,1,1,1.2,92.0,74.5,15.5
8.16,2,2,0.93,86.4,63.7,10.99
6.47,1,2,1.12,50.3,69.7,7.3
7.54,1,2,0.89,69.2,76.4,7.43
5.0,0,2,1.06,65.5,66.8,5.39
8.55,1,2,0.9,60.3,76.8,10.34
5.63,2,2,1.16,100.0,60.0,11.07
9.3,0,3,0.75,62.1,83.0,7.25
7.1,2,3,0.8,63.1,57.4,5.77
7.25,3,3,1.26,96.3,54.7,5.19
6.75,3,2,0.51,84.5,58.0,7.65
7.15,1,2,0.87,63.4,50.4,7.16
9.2,3,3,0.97,81.4,76.3,7.22
5.0,2,3,1.07,66.4,41.4,6.31
9.03,0,2,0.9,67.4,58.5,6.95
7.91,1,2,0.77,57.9,69.9,7.79
6.05,2,3,1.25,33.5,65.2,7.08
6.21,3,3,1.21,48.6,64.4,7.61
9.51,2,2,0.92,53.4,62.9,9.97
6.37,1,3,0.64,76.3,67.5,6.03
6.12,0,3,1.06,72.3,50.0,3.04
8.86,2,3,1.04,86.3,57.8,9.28
7.91,4,2,0.87,51.9,61.1,10.42
6.37,0,3,0.61,96.8,71.8,5.8
7.76,2,2,0.95,95.4,79.1,12.2
6.27,1,3,1.15,70.5,63.0,6.49
8.82,0,3,1.18,59.7,76.0,4.55
8.77,4,2,0.99,60.5,66.3,12.57
8.14,0,3,0.88,73.0,63.9,5.53
7.93,2,2,1.15,98.2,76.8,11.71
9.61,2,2,0.77,68.6,43.3,7.68
7.5,2,2,0.73,46.3,71.6,6.3
6.08,2,3,0.98,98.4,54.7,5.05
8.04,3,2,1.31,64.0,80.6,14.65
10.0,0,3,1.32,91.8,55.1,10.74
6.28,1,2,0.74,79.4,60.3,5.63
7.07,1,2,0.91,67.8,41.5,5.17
8.0,1,2,1.49,84.5,70.5,9.35
7.44,1,3,0.86,59.0,58.7,6.9
6.32,2,2,1.32,65.6,56.9,9.31
8.85,0,2,1.2,62.0,65.4,11.44
10.0,0,2,1.24,67.0,40.0,7.44
7.74,2,1,0.91,78.2,54.6,14.48
6.42,1,3,0.92,78.1,62.2,5.9
5.64,3,3,0.82,46.7,87.0,5.88
7.81,1,2,1.16,62.0,67.8,8.5
8.82,2,1,0.67,64.6,70.9,15.91
8.07,4,3,0.97,78.8,65.9,12.41
7.5,1,2,1.33,49.0,100.0,9.57
6.79,0,3,1.12,80.6,78.5,4.48
6.19,2,2,1.2,53.1,34.5,6.24
8.5,4,2,0.67,73.7,68.3,12.67
8.6,1,3,0.8,86.7,81.4,8.74
5.65,1,3,1.24,51.6,43.2,4.22
9.41,2,2,1.03,73.6,66.6,8.05
8.19,1,2,0.79,67.2,56.9,6.11
9.18,2,2,1.13,55.3,52.2,8.85
5.89,1,3,0.89,51.6,85.0,5.62
5.86,2,3,1.5,59.4,55.1,4.03
7.32,1,2,1.12,57.8,55.2,9.8
8.1,1,2,0.82,66.9,51.5,9.05
9.66,1,2,1.18,63.6,48.7,7.97
8.35,2,2,1.32,76.4,56.8,14.09
7.21,1,2,1.0,82.1,56.1,8.03
6.27,2,3,0.85,47.1,47.2,3.95
8.98,1,2,1.01,66.2,64.6,8.51
6.34,2,2,0.88,55.8,27.1,6.9
9.45,1,3,0.95,53.7,66.5,4.67
7.16,2,2,0.72,46.5,79.6,9.38
9.41,0,1,1.18,45.4,57.0,14.58
8.31,4,1,0.77,62.2,70.3,18.03
7.34,3,2,1.12,75.9,61.2,9.64
6.88,2,3,0.94,75.8,100.0,7.35
7.09,0,3,1.04,54.2,79.6,5.79
8.01,0,1,0.91,52.7,52.0,13.03
7.59,1,2,1.04,73.6,84.4,8.36
6.79,1,2,1.09,63.5,100.0,6.29
7.3,3,3,0.93,83.3,61.8,7.52
7.59,1,3,0.65,53.3,72.3,6.07
5.0,4,2,1.07,42.1,80.2,9.71
8.05,5,2,1.08,79.2,48.2,9.64
6.32,1,2,0.71,41.6,37.5,6.98
6.12,1,3,0.8,48.3,67.4,7.05
5.48,3,3,0.93,60.0,52.7,5.2
5.35,3,3,0.54,65.7,61.7,5.78
5.87,3,1,1.14,79.0,80.4,15.75
6.65,2,3,0.9,54.8,73.5,5.4
9.84,2,3,1.06,89.8,73.4,11.22
6.87,2,3,0.79,47.3,63.1,4.09
7.71,1,2,1.4,64.4,55.3,8.51
7.98,1,3,0.72,82.5,54.4,6.11
7.66,2,1,0.9,83.2,91.2,17.21
7.41,2,3,1.24,25.7,98.8,5.84
6.07,1,2,0.77,100.0,81.2,10.93
9.24,3,3,1.02,65.2,60.8,9.74
9.67,3,3,1.13,74.2,48.3,8.94
5.48,4,2,0.7,65.0,100.0,10.12
6.27,1,3,0.87,100.0,71.8,8.3
7.16,3,2,1.04,89.3,71.5,10.13
6.34,1,2,1.09,100.0,56.0,9.85
8.11,3,2,0.84,77.1,75.3,10.3
6.63,1,2,1.37,83.7,61.9,9.2
10.0,1,3,1.1,54.3,49.2,4.54
8.93,2,2,1.16,66.0,59.9,11.55
7.76,2,3,1.14,83.7,71.0,6.14
8.73,1,3,0.69,74.8,88.0,7.15
8.83,0,3,0.98,71.6,41.4,2.97
6.82,0,3,1.0,58.4,46.4,5.45
6.52,3,2,0.95,87.5,58.6,12.66
7.59,0,3,1.04,87.3,51.0,3.91
8.53,1,2,0.58,85.6,65.0,10.15
7.67,1,3,1.03,74.4,57.6,5.69
5.61,3,3,0.94,70.2,66.9,7.55
6.54,1,3,0.58,86.9,67.5,8.64
7.41,2,1,1.08,84.1,44.7,15.88
7.41,1,3,0.76,56.6,61.9,4.01
9.87,1,3,0.92,74.7,53.0,6.04
5.84,2,3,0.95,79.9,82.1,6.58
8.11,3,1,0.63,59.9,54.8,14.47
9.29,2,3,0.65,83.6,57.6,9.24
10.0,0,1,1.11,80.8,51.4,16.36
7.01,1,3,0.88,63.8,64.6,7.35
8.09,1,3,0.92,49.6,62.7,4.61
8.18,1,2,1.01,78.8,87.2,11.92
7.73,2,1,0.65,99.5,64.5,19.31
7.38,1,3,0.92,73.8,85.2,4.86
8.02,0,2,0.98,79.6,88.1,8.6
5.0,1,2,1.35,52.5,59.7,6.24
8.32,4,3,0.82,69.3,62.4,9.92
7.65,2,3,1.16,68.3,56.4,8.62
7.23,0,3,1.0,56.7,46.6,2.5
9.96,2,2,0.77,76.6,100.0,10.79
6.69,0,1,0.87,76.0,56.5,15.07
7.02,4,3,1.17,65.6,51.5,6.27
9.89,2,3,1.16,69.8,49.1,8.69
6.5,1,3,0.9,100.0,55.6,7.59
6.84,1,3,1.07,60.7,60.4,6.32
7.32,2,2,0.79,53.0,83.6,10.06
8.51,2,2,0.96,52.7,92.2,9.31
7.75,3,3,0.91,73.7,33.8,6.53
5.95,0,3,1.19,31.8,88.8,3.21
6.86,2,3,1.09,62.3,90.2,7.57
6.77,2,3,0.86,55.5,55.7,2.5
7.41,2,3,0.88,69.1,51.3,7.03
8.01,0,3,0.99,69.2,72.8,8.37
8.0,3,2,0.97,75.2,55.4,10.64
5.37,2,3,0.94,79.2,87.5,6.84
8.78,0,3,0.93,87.1,72.4,7.1
7.8,5,2,1.28,64.7,53.7,12.1
9.16,3,3,0.91,60.0,69.4,9.83
8.03,0,2,1.06,82.8,66.1,8.67
8.82,2,3,1.48,45.1,36.2,4.78
8.06,2,2,0.83,81.4,50.2,7.64
9.12,2,3,1.04,72.1,55.1,7.53
8.13,4,3,1.05,76.7,70.7,7.58
7.38,0,3,1.0,75.5,73.5,4.99
10.0,0,3,1.01,72.0,83.1,8.62
8.57,1,3,0.82,72.7,54.4,7.88
8.19,3,2,1.07,53.3,42.8,9.58
5.97,2,2,0.63,60.2,52.3,9.47
5.95,2,3,1.36,96.7,54.4,4.65
7.85,1,2,1.34,80.1,53.0,11.32
7.67,1,2,0.93,85.9,64.7,8.15
6.76,0,2,1.21,64.8,75.5,8.18
7.67,1,2,0.94,71.2,58.8,7.49
9.41,1,3,1.0,77.9,72.5,8.18
8.33,2,3,0.86,88.1,79.6,8.62
6.13,2,2,1.16,67.7,64.8,10.38
7.37,3,3,0.88,77.2,47.9,11.07
6.53,2,2,1.16,80.7,60.8,10.67
7.03,1,3,0.99,84.0,80.3,6.92
7.0,1,2,1.0,67.0,74.5,10.83
6.93,3,3,0.7,89.2,49.0,5.25
5.99,3,2,1.01,48.7,82.7,8.15
7.35,2,2,0.77,53.1,60.0,7.86
6.83,2,3,1.01,77.2,48.9,5.92
5.0,3,1,1.39,76.8,64.5,14.36
9.96,1,3,0.72,66.5,42.1,7.44
8.81,2,3,0.97,63.4,74.8,7.53
7.05,2,2,0.87,63.6,82.2,9.11
7.52,1,3,0.79,56.5,50.0,7.0
6.09,1,2,0.84,69.3,62.5,7.02
9.53,3,3,1.29,46.7,78.1,9.85
9.78,2,3,1.35,87.0,45.0,7.69
7.69,1,2,0.79,75.7,46.7,7.96
8.73,2,3,1.08,89.4,61.4,7.24
7.71,2,2,0.82,72.4,60.8,7.21
5.9,4,3,0.86,69.4,65.7,6.62
7.01,1,2,0.59,71.9,63.4,5.52
7.66,0,2,1.43,59.5,45.1,6.93
6.95,1,3,1.22,51.3,40.8,3.47
7.24,0,2,0.87,55.2,45.2,7.86
7.39,1,3,1.06,63.6,72.5,4.95
7.4,0,3,0.92,56.7,79.3,4.62
7.56,0,3,1.19,90.2,63.7,8.2
6.23,0,3,0.93,59.4,75.7,5.78
6.64,3,3,0.96,75.9,55.9,7.42
5.96,0,1,0.87,78.8,59.5,11.66
8.67,0,3,1.12,88.6,78.9,8.31
5.0,1,3,1.44,80.2,72.0,5.52
8.88,2,2,0.94,67.4,67.6,9.23
9.16,0,2,0.94,95.6,62.8,11.79
7.14,2,3,0.99,51.3,47.6,7.35
5.0,4,3,1.05,55.9,66.3,5.28
7.07,1,3,0.94,73.3,69.6,8.74
7.42,2,3,0.92,71.3,98.1,7.84
6.29,1,2,1.02,82.3,63.8,9.74
